system_id,master_seed,anomaly_class,label_has_flares,label_has_transit,star_mass,star_teff,star_logg,flare_amplitude,transit_period,transit_radius_earth,drift
sys_1044,1854350,2,0,1,0.94921875,5860.278923828221,4.113761075663564,0.0,5.354793164244397,0.8051510716598536,medium
sys_1045,9410093,3,1,1,1.0546875,5912.8674639682995,4.471983551242468,7316.487645407844,2.3437786680123547,1.616336881159403,low
sys_1046,9873704,0,0,0,1.1859375,6412.138827909369,4.194093224172281,0.0,0.0,0.0,max
sys_1047,7254897,3,1,1,1.081640625,6126.507654150834,4.289223553534588,995.3557487261902,2.216384414115934,2.639720289494383,low
sys_1048,1907717,0,0,0,1.003125,5936.338984997678,4.340187686791007,0.0,0.0,0.0,max
sys_1049,2083815,0,0,0,0.9375,5621.4004632652495,4.3835767381028115,0.0,0.0,0.0,max
sys_1050,1849607,0,0,0,1.0359375,5713.150603861204,4.464138962117456,0.0,0.0,0.0,low
sys_1051,9725347,0,0,0,1.00078125,5875.614991705008,4.3280661962361195,0.0,0.0,0.0,max
sys_1052,1363712,3,1,1,0.922265625,5554.772359699997,4.540901410829285,9029.572393322132,13.67660741357744,0.8554925947619976,medium
sys_1053,2851557,1,1,0,1.171875,6353.961748854029,4.217966329229946,11649.877788158477,0.0,0.0,low
sys_1054,3337155,1,1,0,0.95859375,5792.208071130354,4.315369862983164,7269.629149923111,0.0,0.0,medium
sys_1055,5809857,2,0,1,1.11328125,6143.9003482033195,4.207500960202644,0.0,17.528979134727077,0.4082370775523795,low
sys_1056,3256576,0,0,0,0.903515625,5227.137053666309,4.564823273839472,0.0,0.0,0.0,max
sys_1057,2005574,2,0,1,1.1906249999999998,6174.959367833715,4.267417128894585,0.0,9.016115664011972,4.946646943127474,medium
sys_1058,4841021,3,1,1,1.14375,6273.959886852076,4.17526689952034,634.0319574566411,9.67111552733786,1.1570112211599866,medium
sys_1059,4059577,3,1,1,1.1953125,6519.705886678462,4.250078742002892,1104.5768689362803,83.59459120144659,1.3064208119394929,max
sys_1060,2603056,2,0,1,1.1906249999999998,6064.061173302932,4.19322939955936,0.0,31.861467517254404,3.4052676232753267,low
sys_1061,2051338,1,1,0,1.06875,6144.663894854604,4.419244599067142,3367.9172883630736,0.0,0.0,low
sys_1062,3425478,3,1,1,0.92109375,5798.778952715568,4.315114404963797,4354.841728288926,6.099163760615461,3.118924235681976,medium
sys_1063,2886887,2,0,1,1.0359375,5803.707225467172,4.301117561245426,0.0,29.64020559807976,3.8589906642384997,max
sys_1064,8272554,3,1,1,1.10625,6120.6877473819895,4.314733959703709,11785.035971430923,87.30758489320475,0.5668485026664045,max
sys_1065,6212251,0,0,0,1.1859375,6435.290268495213,4.2068717362018875,0.0,0.0,0.0,low
sys_1066,3972672,2,0,1,0.984375,5847.6034328463975,4.484589360638026,0.0,18.46508284788689,20.677227162917692,max
sys_1067,7555600,0,0,0,1.1906249999999998,6136.550605636271,4.237805488782612,0.0,0.0,0.0,max
sys_1068,5635896,2,0,1,0.9070312500000001,4097.635823079836,4.137252076908385,0.0,6.813965033963099,3.473076170223137,low
sys_1069,8758431,1,1,0,1.194140625,6586.764286339138,4.244772969700934,906.2177906845451,0.0,0.0,max
sys_1070,5087587,0,0,0,1.05703125,5358.323311158762,4.339684784354859,0.0,0.0,0.0,max
sys_1071,7617416,1,1,0,1.1953125,6315.970267815609,4.011104516128497,8371.051090900753,0.0,0.0,high
sys_1072,4126262,1,1,0,1.096875,6370.523045015732,4.362405936650309,2940.4448601461645,0.0,0.0,medium
sys_1073,3942913,0,0,0,0.95859375,5766.418397252472,4.39598997590621,0.0,0.0,0.0,max
sys_1074,6964938,0,0,0,1.08046875,5877.754849009127,4.403905410810926,0.0,0.0,0.0,medium
sys_1075,6727757,1,1,0,1.166015625,6150.486990766189,4.400554483322557,1239.28275058421,0.0,0.0,max
sys_1076,5056392,1,1,0,1.1953125,6497.503428271898,4.2278601523467145,502.7082431881539,0.0,0.0,max
sys_1077,8653359,2,0,1,0.9421875,5914.568775502633,4.2780549212869765,0.0,50.43774490076756,1.6084667153211183,max
sys_1078,3496796,3,1,1,1.0078125,5877.805377513957,4.453423168977737,1836.0750697004482,4.143288648354261,0.5897287197930077,high
sys_1079,8849415,1,1,0,0.94453125,4784.405112827752,4.3870679366521745,9633.036942997807,0.0,0.0,low
sys_1080,6398834,3,1,1,1.1859375,6464.76822863455,4.391834337903945,5665.94069718534,4.848140988276133,0.8603692237096283,medium
sys_1081,8324414,1,1,0,0.903515625,5205.515365068722,4.573045682776441,11772.506682923478,0.0,0.0,medium
sys_1082,7467555,1,1,0,1.194140625,6493.55766251479,4.182692615116443,5171.98212315879,0.0,0.0,medium
sys_1083,2194427,1,1,0,0.9515625,5768.513474514385,4.494264148525829,2909.59538482312,0.0,0.0,max
sys_1084,2112314,1,1,0,0.92578125,5488.276858191413,4.5088726635305125,5035.201438352611,0.0,0.0,max
sys_1085,4611163,2,0,1,1.1953125,6489.576670310502,4.399206214432223,0.0,7.5427364135931585,8.58834083789016,high
sys_1086,6627635,3,1,1,1.156640625,6111.472013695515,4.381651726415,599.089679616913,41.9697768427606,3.5747692495348438,medium
sys_1087,4352450,3,1,1,0.92109375,5603.897292966804,4.533770500952228,9339.967361965193,47.531154746261414,1.0300532658816508,medium
sys_1088,5956681,0,0,0,1.091015625,6036.097811398642,4.254203669278466,0.0,0.0,0.0,high
sys_1089,2179532,0,0,0,1.166015625,6180.830359652883,4.275573070037761,0.0,0.0,0.0,max
sys_1090,9823088,0,0,0,0.92578125,5625.229019169217,4.220821776851625,0.0,0.0,0.0,high
sys_1091,4585591,0,0,0,0.98203125,5988.238405827637,4.415934105211028,0.0,0.0,0.0,high
sys_1092,9607369,2,0,1,1.10625,6048.461025913542,4.438016885731647,0.0,38.06913178409915,0.4895812486797607,low
sys_1093,7353833,0,0,0,1.0171875,6060.72042768551,4.355857208453167,0.0,0.0,0.0,max
sys_1094,4986016,2,0,1,0.95625,5731.55760005643,4.479510107824346,0.0,85.26745407466521,0.9458211401115632,high
sys_1095,7278334,2,0,1,1.10390625,4545.035435607029,4.210253674363586,0.0,6.577637933892545,3.1103699135210623,medium
sys_1096,5745768,2,0,1,1.1906249999999998,6071.0579430877415,4.201668531835053,0.0,9.448539369238096,1.9687829713026859,medium
sys_1097,7469274,0,0,0,1.08046875,5872.059231677225,4.204812003909787,0.0,0.0,0.0,medium
sys_1098,6645887,0,0,0,1.1203125,6255.415282171736,4.420241978949853,0.0,0.0,0.0,low
sys_1099,6315114,1,1,0,1.08515625,6190.808216897448,4.113332082991396,735.5833882597865,0.0,0.0,high
sys_1100,1100200,2,0,1,0.928125,5477.286720606682,4.479659205733865,0.0,12.481619696802188,1.902641165069977,low
sys_1101,3950349,1,1,0,1.1015625,5829.615364127878,4.460792483661573,2639.893079815519,0.0,0.0,high
sys_1102,7731775,3,1,1,1.15546875,6226.248319327428,4.387458307379484,4117.083048580619,3.8844732632989665,0.884493877103342,low
sys_1103,9395191,2,0,1,1.1015625,5879.877775159556,4.417954229089527,0.0,38.457852910281964,1.4829848306568445,max
sys_1104,9476943,0,0,0,0.92578125,5364.14923082144,4.5665299084215185,0.0,0.0,0.0,max
sys_1105,9897768,3,1,1,1.16015625,6268.555322339443,4.389199971183649,698.9106872117707,3.6462208181962037,0.6331034980431718,medium
sys_1106,2181618,1,1,0,0.9070312500000001,5512.049257338891,4.5173220893303805,5374.07685558199,0.0,0.0,medium
sys_1107,2958290,1,1,0,1.08046875,5901.361795024115,4.283582327193686,665.3362520477745,0.0,0.0,max
sys_1108,1305730,3,1,1,1.15546875,6210.077081455511,4.407215822533418,1139.0240155373683,12.971494937854915,2.0695526888379066,low
sys_1109,8202138,1,1,0,1.1765625,6273.752429402096,4.292649071570112,3068.016958059677,0.0,0.0,low
sys_1110,9333178,2,0,1,1.147265625,6251.659802901781,4.252656510240485,0.0,3.4569056645922083,9.5483364410983,low
sys_1111,2173376,0,0,0,1.0171875,6012.357111877766,4.16509694781784,0.0,0.0,0.0,low
sys_1112,9211992,3,1,1,1.1953125,4611.893558502544,4.018836849043028,10082.881569065046,53.114277422644506,5.002027605916589,high
sys_1113,5074005,0,0,0,1.06640625,6007.422301166483,4.3568027734426815,0.0,0.0,0.0,medium
sys_1114,7351968,2,0,1,0.9890625,5735.8479224037255,4.261478536236336,0.0,6.132340899259213,3.977454663397156,max
sys_1115,8291694,2,0,1,1.0078125,5948.933890561454,4.352856331434794,0.0,20.972636561483313,0.995273350175154,medium
sys_1116,3842387,1,1,0,1.00078125,4375.988562815241,3.6055879937097126,15943.706761384025,0.0,0.0,max
sys_1117,6636753,1,1,0,0.9421875,4318.576952789286,3.9352279209052705,15719.221066722223,0.0,0.0,medium
sys_1118,3582928,1,1,0,1.166015625,6190.850437608232,4.31535342728777,2200.12028979692,0.0,0.0,medium
sys_1119,5007260,3,1,1,1.1765625,6259.36825247888,4.263302154238728,1116.6106687574838,20.686598631488042,6.694967955725615,high
sys_1120,2040908,0,0,0,0.9328125,5865.713106584378,4.439477617363034,0.0,0.0,0.0,low
sys_1121,7448851,0,0,0,1.1765625,6251.216394388068,4.254729080135326,0.0,0.0,0.0,low
sys_1122,6159242,2,0,1,1.1765625,6235.885013686899,4.242325441562887,0.0,11.63906565193638,2.688499799334224,max
sys_1123,3968206,3,1,1,0.928125,5588.219391182605,4.354001339797564,1466.3200796064118,71.7570120921763,8.044007725452472,high
sys_1124,8735645,0,0,0,0.95625,5605.79196645115,4.553243661956861,0.0,0.0,0.0,low
sys_1125,1269984,3,1,1,1.194140625,6597.0238458036165,4.2572834910848565,930.6353849162673,45.97419225390641,3.3967451060393303,max
sys_1126,2902256,2,0,1,1.1906249999999998,6183.126994613051,4.278660573420871,0.0,3.3880561858489595,0.6941569038077583,max
sys_1127,8578483,3,1,1,1.003125,5924.688021713366,4.373384808745673,2253.320704109334,23.117110361335378,1.0242661556677402,medium
sys_1128,8166821,0,0,0,1.166015625,6190.806902159266,4.316040778241756,0.0,0.0,0.0,low
sys_1129,5491955,2,0,1,1.0125,5707.555344299495,4.508565168530691,0.0,2.7993369172770106,1.886586935708332,low
sys_1130,2928740,1,1,0,1.0546875,5954.0777038187125,4.437602086688896,1945.0615478604482,0.0,0.0,low
sys_1131,6967127,3,1,1,1.08046875,5835.527252633866,4.152118357677252,8632.7416484356,21.031547457201068,8.577953260720253,max
sys_1132,4543974,3,1,1,1.0921875,4664.2818066871105,4.263498103780511,2932.050648194913,65.95062678508562,0.5727743133198809,high
sys_1133,3795360,3,1,1,1.147265625,6263.39287328502,4.2643945712244795,13663.131559195965,43.482305887707525,4.36003401182909,medium
sys_1134,4260517,1,1,0,0.97265625,5841.774324635196,4.508819477610774,858.2504091715141,0.0,0.0,low
sys_1135,1476245,3,1,1,1.15546875,6233.696698853949,4.253386262061674,5725.928064541985,10.049170707259739,0.7828833109943708,low
sys_1136,8573917,3,1,1,1.147265625,6224.41401716747,4.233013583692464,1034.5552135679488,5.990599625298552,2.3326585279242837,max
sys_1137,5597420,1,1,0,1.1765625,6275.182095729191,4.303848482758261,898.3692544879992,0.0,0.0,low
sys_1138,9936646,1,1,0,1.18828125,6186.325326585885,4.328134467928103,16330.08825330662,0.0,0.0,medium
sys_1139,4668775,0,0,0,1.171875,6347.103048239575,4.407419256746235,0.0,0.0,0.0,low
sys_1140,9727941,0,0,0,0.9609375,5765.713207460009,4.221581422472642,0.0,0.0,0.0,high
sys_1141,8580790,3,1,1,1.06171875,6075.889354234299,4.423394136655437,5084.206789150816,31.369759155584042,1.0275072415135,medium
sys_1142,8733156,3,1,1,1.134375,6179.198483279291,4.429449396385241,12448.906664908733,37.474819448809306,2.5987938990854893,medium
sys_1143,2673565,2,0,1,1.18828125,6111.493127809128,4.224130630903426,0.0,20.830640437994653,0.5101350104484449,low
sys_1144,1490452,1,1,0,1.10625,4433.127172574186,4.2128807598447855,1496.346038974904,0.0,0.0,medium
sys_1145,4071507,1,1,0,1.02421875,5851.894670200332,4.50153762573724,531.8800208230987,0.0,0.0,max
sys_1146,8359358,0,0,0,1.1203125,6308.536907506222,4.284869804937694,0.0,0.0,0.0,high
sys_1147,7953707,2,0,1,1.16484375,6102.392846810271,4.343854943348888,0.0,10.676668119869378,0.19277239305368998,max
sys_1148,7528101,3,1,1,1.13671875,6346.299802681791,4.286488808825621,2758.3902247548112,94.28764262331028,6.340473635466608,low
sys_1149,4790941,1,1,0,0.97734375,4196.7490580295325,4.285554367827216,988.5441662165613,0.0,0.0,high
sys_1150,8683593,0,0,0,1.081640625,4449.867571128141,3.7032845206629807,0.0,0.0,0.0,high
sys_1151,7323188,0,0,0,1.171875,6387.364699204783,4.346913992987176,0.0,0.0,0.0,max
sys_1152,2365887,0,0,0,1.08984375,5916.831913698807,4.428763257128788,0.0,0.0,0.0,max
sys_1153,6421358,0,0,0,1.0734375,6034.820535325279,4.2846390014574105,0.0,0.0,0.0,high
sys_1154,8802552,3,1,1,0.928125,5528.025507341155,4.439571500035838,7155.825887971413,60.882473522694546,4.0163434098181945,low
sys_1155,6801702,3,1,1,1.134375,4594.96346134578,4.231353410971645,3052.1342600285416,11.266250261272212,2.068666936666379,high
sys_1156,1563016,2,0,1,1.03125,6154.2608134578795,4.393999851122567,0.0,18.09482068812621,1.476649485347491,high
sys_1157,5058650,1,1,0,1.0125,5717.093589336091,4.502911086540276,1222.8326024266573,0.0,0.0,low
sys_1158,6344069,1,1,0,0.9515625,5780.614333335862,4.106767571474678,593.4194696952277,0.0,0.0,max
sys_1159,9428383,2,0,1,1.04765625,6176.8190010411645,4.196664125245663,0.0,45.77796145051883,0.7191140234593653,medium
sys_1160,6683943,2,0,1,1.1847656249999998,6325.161390437626,4.3912244527930895,0.0,36.21290572075855,1.1038753868024471,low
sys_1161,6673806,3,1,1,0.984375,4424.413116801507,3.670761922561408,2037.4412582093578,41.85376400960604,3.676708874349255,medium
sys_1162,6727290,0,0,0,0.9890625,5654.529418749247,4.463989658342387,0.0,0.0,0.0,high
sys_1163,2395489,3,1,1,1.10859375,6193.0066444556705,4.195368969943065,6780.8722720179785,74.98665889787098,1.9343572464549608,high
sys_1164,9995654,2,0,1,1.18359375,6577.362860385455,4.23743449336307,0.0,18.99697322994314,0.6416629913160343,high
sys_1165,8077725,2,0,1,1.096875,6305.20058680819,4.445688243804146,0.0,6.011890150544749,2.5598580299678093,high
sys_1166,4204929,3,1,1,1.0078125,5897.0679889755575,4.435032802769634,3199.541339335086,43.20444881018146,3.887597000097134,low
sys_1167,6265986,3,1,1,0.96796875,5722.155682427953,4.285499280736076,5089.686505114053,35.34699757472179,0.4491034595304328,max
sys_1168,8464932,1,1,0,1.18828125,6155.041284541323,4.250803489451669,10092.109390539987,0.0,0.0,medium
sys_1169,6092468,1,1,0,0.9046875,5253.496632515102,4.571736538430988,1593.820830856232,0.0,0.0,max
sys_1170,6855265,0,0,0,1.1906249999999998,6186.268558572299,4.339735477557996,0.0,0.0,0.0,high
sys_1171,4726506,3,1,1,1.1906249999999998,6183.0242815462125,4.278479424220613,756.8809572831491,67.42818226028761,1.3778894656367948,low
sys_1172,5135742,3,1,1,1.0734375,6005.547258621248,4.4055079453750245,1167.0802054014055,4.083174428683582,2.322437961921756,medium
sys_1173,1848609,0,0,0,1.034765625,5921.247420391377,4.305152122207546,0.0,0.0,0.0,low
sys_1174,8441578,1,1,0,1.02890625,5775.145660710426,4.486561681098727,630.8416036442924,0.0,0.0,low
sys_1175,8589032,1,1,0,0.9421875,5694.622459623315,4.55322360722708,740.0086956815416,0.0,0.0,low
sys_1176,4169111,3,1,1,1.091015625,5950.352546534889,4.47054385084158,590.3965693895117,99.09177841803094,1.957624785404459,high
sys_1177,1213932,3,1,1,0.90234375,5614.3934859811625,4.1448108291317745,564.4598990947467,15.309527265944011,0.6680042343688336,low
sys_1178,8256084,1,1,0,0.97734375,5726.740783037627,4.347349302698606,15064.914852280966,0.0,0.0,max
sys_1179,8810808,0,0,0,0.92578125,4604.270268825815,4.408259472257969,0.0,0.0,0.0,max
sys_1180,5656660,2,0,1,1.10625,6069.7045246290845,4.417845829515809,0.0,73.19966662217664,0.4801945365511117,max
sys_1181,8157736,1,1,0,0.94921875,5794.187241879486,4.5240990213779195,1579.1572582594156,0.0,0.0,medium
sys_1182,6658376,3,1,1,0.9421875,5908.4763558426375,4.251780132385887,893.0089192166945,10.055989828212866,0.5767843296133763,low
sys_1183,4275760,2,0,1,1.021875,5816.499792777175,4.49490218318466,0.0,2.3969173822130814,0.5548368054697241,high
sys_1184,5621106,0,0,0,1.08046875,5846.631750362042,4.16561561706391,0.0,0.0,0.0,medium
sys_1185,7172843,0,0,0,1.02890625,5901.33754341968,4.352542014531757,0.0,0.0,0.0,low
sys_1186,1091497,3,1,1,0.9890625,5535.633248276118,4.533795573872113,1346.056723127293,25.72275717872074,3.0202511586981404,medium
sys_1187,2724372,3,1,1,1.096875,5060.588868449026,4.278805541903454,595.9638990517631,30.6415908696364,1.3471744994575972,max
sys_1188,3188074,0,0,0,1.1859375,6371.8843297264475,4.071257651001838,0.0,0.0,0.0,max
sys_1189,1093196,1,1,0,0.98203125,5909.003928858892,4.488939204859035,1107.3510286246294,0.0,0.0,medium
sys_1190,8956002,3,1,1,0.984375,4321.448069955409,4.218922511152712,1006.3248646844321,9.319329695521127,4.91409031989933,high
sys_1191,5901094,0,0,0,1.1859375,6425.998522428024,4.387128753931867,0.0,0.0,0.0,max
sys_1192,2788266,3,1,1,0.9890625,5745.373382027931,4.336204248933913,3813.308246948727,15.255257206454301,0.9259975771308913,max
sys_1193,8539585,3,1,1,1.0734375,6008.067007210071,4.402239594146438,2186.6305821085293,35.05157078768411,2.5772284044538276,high
sys_1194,7464420,1,1,0,0.9375,5621.641742705158,4.3831723299033065,2737.1865066762875,0.0,0.0,medium
sys_1195,7681675,1,1,0,1.109765625,5809.457604423709,4.260364938201386,19993.153718498743,0.0,0.0,high
sys_1196,7671507,1,1,0,0.9421875,5913.6327176723635,4.273440467982762,1036.5439447144827,0.0,0.0,low
sys_1197,1045495,1,1,0,0.94453125,4180.170245405147,4.059865557119779,3554.436497500549,0.0,0.0,low
sys_1198,2133779,1,1,0,1.08984375,5863.46106525795,4.471368083052844,2185.9624223334968,0.0,0.0,max
sys_1199,6928691,0,0,0,0.922265625,5641.907119148363,4.492329396325795,0.0,0.0,0.0,max
sys_1200,7753769,2,0,1,0.9328125,5814.072091486875,4.485189168720665,0.0,3.9307453302377473,1.8972954026828457,low
sys_1201,8135296,3,1,1,1.04296875,5825.923234132297,4.205347716487866,12090.120871420035,17.814830963580352,0.537756657705525,max
sys_1202,2692242,1,1,0,0.92578125,5466.963532187519,4.51997588406435,1435.25828466514,0.0,0.0,max
sys_1203,5969190,1,1,0,1.06171875,6121.954923437499,4.345551524611807,3880.822733368582,0.0,0.0,max
sys_1204,3253826,1,1,0,0.928125,5592.319111877562,4.326825737497573,4120.261646602671,0.0,0.0,low
sys_1205,3902519,0,0,0,1.04765625,6134.145248670924,4.453100286809886,0.0,0.0,0.0,low
sys_1206,2090290,1,1,0,1.0640625,6182.397373681656,4.092059141754026,6649.0242172294065,0.0,0.0,low
sys_1207,8567951,0,0,0,1.1859375,6480.017670360011,4.386622060699546,0.0,0.0,0.0,max
sys_1208,6292825,2,0,1,1.1906249999999998,6170.324098207084,4.262551117836578,0.0,6.6057988017135365,1.7231798742260152,high
sys_1209,1554446,3,1,1,0.92578125,5649.411436828042,4.328677390120267,9959.553893265262,7.305127565067157,0.3157497736662376,high
sys_1210,5255495,2,0,1,1.003125,5838.987719687707,4.47116632858912,0.0,9.10246987073548,0.5507719012496167,max
sys_1211,7944218,2,0,1,0.94453125,5757.4721982192605,4.437116338932696,0.0,11.780742385324654,2.8424711230217254,high
sys_1212,1879850,1,1,0,1.00078125,5739.866577785497,4.496627136760106,989.6624897852029,0.0,0.0,medium
sys_1213,4956902,2,0,1,0.9375,5505.842363883037,4.491903542957139,0.0,14.177362448449044,13.10179855247777,medium
sys_1214,1911303,0,0,0,1.034765625,5912.669834390479,4.280799460249775,0.0,0.0,0.0,high
sys_1215,4716876,1,1,0,1.04296875,5861.287430262442,4.310735770462556,8701.698592802237,0.0,0.0,high
sys_1216,1219986,2,0,1,1.1765625,6172.5490122784695,4.113878114976446,0.0,2.9689082531666497,0.4950348754349597,max
sys_1217,7728400,3,1,1,1.003125,5881.262953784296,4.168082545007454,1284.8050381532255,3.7303729941429657,3.816524456640153,max
sys_1218,7499642,3,1,1,1.09453125,6229.143283703088,4.217163445063938,552.2001206926961,70.8106899681861,3.5083710606432574,low
sys_1219,6227994,1,1,0,0.975,4438.73628034255,3.608192961209477,609.9754827381275,0.0,0.0,low
sys_1220,7365924,1,1,0,1.08046875,5779.69043670497,4.486900418691673,712.9758282008623,0.0,0.0,max
sys_1221,1814666,3,1,1,0.928125,5566.925511230004,4.395186256209882,1474.8830417784527,6.923283056486374,1.092129033641567,max
sys_1222,4597380,1,1,0,1.11328125,6158.898523349592,4.389413064292553,781.6364015875189,0.0,0.0,high
sys_1223,2660429,1,1,0,1.03125,6183.211113070954,4.297441020987127,3348.0747563276204,0.0,0.0,medium
sys_1224,8962810,3,1,1,1.1484375,4451.871651695571,4.028192585962905,10946.91865496804,31.591199947262577,0.8517423051333266,medium
sys_1225,7888785,0,0,0,1.04765625,6187.01434714623,4.392474461868846,0.0,0.0,0.0,max
sys_1226,9686546,0,0,0,0.928125,5513.396209939275,4.452667557166028,0.0,0.0,0.0,medium
sys_1227,5317464,2,0,1,1.0359375,5805.992641560907,4.309896177222221,0.0,2.5905300197686447,0.3388714545688739,high
sys_1228,1807460,3,1,1,0.94921875,5818.797325485855,4.50922376791287,13147.805805002161,20.349980773472677,1.274322735726638,medium
sys_1229,7253924,1,1,0,1.02421875,5988.668870046105,4.2831838765635135,3059.0546142883427,0.0,0.0,high
sys_1230,9336576,2,0,1,1.0921875,6194.287190231253,4.3796969708187365,0.0,2.047040854450567,3.1309554640756923,low
sys_1231,1254402,2,0,1,1.02890625,5899.582178113093,4.357646348128995,0.0,4.119245094723731,1.4860332187681604,high
sys_1232,2834951,3,1,1,0.94453125,5798.335570021734,4.232687873886166,1246.43964213388,65.76112791609486,0.7719218122658394,low
sys_1233,7173320,0,0,0,1.0359375,5630.895989612157,4.515031453332081,0.0,0.0,0.0,medium
sys_1234,8927243,3,1,1,1.0734375,5984.774031640373,4.429098577404937,519.5069100917189,5.835098139483297,2.492520563737744,low
